,kdcode,dt,label,event_att,news_att,price_att,up,down,neural,pred_label,ori_pred_label,pred_probability
2778,600987.SH,2019-04-03,0.0,0.0,0.0,1.0,0.35185692,0.33591738,0.3122257,0,2,"[0.35185691714286804, 0.3359173834323883, 0.31222569942474365]"
2779,600988.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24430953,0.17131707,0.58437335,2,0,"[0.24430952966213226, 0.17131707072257996, 0.5843733549118042]"
2780,600990.SH,2019-04-03,1.0,0.0,0.0,1.0,0.40293086,0.29873723,0.29833183,0,2,"[0.4029308557510376, 0.29873722791671753, 0.2983318269252777]"
2781,600992.SH,2019-04-03,2.0,0.0,0.0,1.0,0.1854373,0.1036605,0.7109022,2,0,"[0.18543730676174164, 0.10366050153970718, 0.710902214050293]"
2782,600993.SH,2019-04-03,0.0,0.0,0.0,1.0,0.2792891,0.22448587,0.49622506,2,1,"[0.2792890965938568, 0.2244858741760254, 0.4962250590324402]"
2783,600995.SH,2019-04-03,2.0,0.0,0.0,1.0,0.2827588,0.24310127,0.47413987,2,2,"[0.28275880217552185, 0.24310126900672913, 0.47413986921310425]"
2784,600996.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24595968,0.5814316,0.17260873,1,1,"[0.24595968425273895, 0.5814316272735596, 0.17260873317718506]"
2785,600997.SH,2019-04-03,2.0,0.0,0.0,1.0,0.26720017,0.21684906,0.51595074,2,0,"[0.26720017194747925, 0.21684905886650085, 0.5159507393836975]"
2786,600998.SH,2019-04-03,2.0,0.0,0.0,1.0,0.21673995,0.1576812,0.6255789,2,0,"[0.2167399525642395, 0.1576811969280243, 0.6255788803100586]"
2787,600999.SH,2019-04-03,2.0,0.0,0.0,1.0,0.28234816,0.2552774,0.4623745,2,0,"[0.2823481559753418, 0.2552773952484131, 0.4623745083808899]"
2788,601000.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24985442,0.17686178,0.57328385,2,0,"[0.2498544156551361, 0.17686177790164948, 0.573283851146698]"
2789,601001.SH,2019-04-03,2.0,0.0,0.0,1.0,0.27738664,0.284416,0.43819743,2,1,"[0.2773866355419159, 0.28441599011421204, 0.43819743394851685]"
2790,601002.SH,2019-04-03,0.0,0.0,0.0,1.0,0.28952485,0.38629878,0.32417634,1,1,"[0.2895248532295227, 0.3862987756729126, 0.3241763412952423]"
2791,601003.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24826886,0.1804981,0.571233,2,0,"[0.24826885759830475, 0.18049809336662292, 0.5712329745292664]"
2792,601005.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24870183,0.19884475,0.55245346,2,0,"[0.24870182573795319, 0.19884474575519562, 0.5524534583091736]"
2793,601006.SH,2019-04-03,2.0,0.0,0.0,1.0,0.23085403,0.16023198,0.608914,2,0,"[0.23085403442382812, 0.16023197770118713, 0.6089140176773071]"
2794,601007.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24417928,0.17512168,0.58069897,2,0,"[0.24417927861213684, 0.17512167990207672, 0.5806989669799805]"
2795,601008.SH,2019-04-03,2.0,0.0,0.0,1.0,0.2619441,0.10724793,0.630808,2,0,"[0.26194408535957336, 0.10724792629480362, 0.6308079957962036]"
2796,601009.SH,2019-04-03,0.0,0.0,0.0,1.0,0.2713486,0.24604575,0.48260567,2,0,"[0.27134859561920166, 0.24604575335979462, 0.4826056659221649]"
2797,601010.SH,2019-04-03,2.0,0.0,0.0,1.0,0.2536895,0.25147706,0.4948334,2,0,"[0.2536894977092743, 0.25147706270217896, 0.49483340978622437]"
2798,601011.SH,2019-04-03,0.0,0.0,0.0,1.0,0.29894686,0.3278294,0.3732238,2,2,"[0.2989468574523926, 0.32782939076423645, 0.37322381138801575]"
2799,601012.SH,2019-04-03,2.0,0.0,0.0,1.0,0.27499995,0.37862036,0.34637976,1,0,"[0.2749999463558197, 0.37862035632133484, 0.34637975692749023]"
2800,601015.SH,2019-04-03,0.0,0.0,0.0,1.0,0.2591188,0.19521798,0.54566324,2,0,"[0.25911879539489746, 0.19521798193454742, 0.5456632375717163]"
2801,601016.SH,2019-04-03,1.0,0.0,0.0,1.0,0.24820462,0.20091565,0.5508797,2,0,"[0.24820461869239807, 0.2009156495332718, 0.550879716873169]"
2802,601018.SH,2019-04-03,1.0,0.0,0.0,1.0,0.2705401,0.48274556,0.24671438,1,1,"[0.2705400884151459, 0.48274555802345276, 0.24671438336372375]"
2803,601019.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24630433,0.19701058,0.55668503,2,0,"[0.24630433320999146, 0.1970105767250061, 0.5566850304603577]"
2804,601020.SH,2019-04-03,2.0,0.0,0.0,1.0,0.3394339,0.38042524,0.28014088,1,2,"[0.3394339084625244, 0.38042524456977844, 0.28014087677001953]"
2805,601021.SH,2019-04-03,0.0,0.0,0.0,1.0,0.25250828,0.15316874,0.59432304,2,0,"[0.252508282661438, 0.15316873788833618, 0.5943230390548706]"
2806,601028.SH,2019-04-03,1.0,0.0,0.0,1.0,0.25482053,0.16843106,0.57674843,2,0,"[0.2548205256462097, 0.16843105852603912, 0.5767484307289124]"
2807,601038.SH,2019-04-03,2.0,0.0,0.0,1.0,0.26471025,0.26203752,0.47325224,2,1,"[0.2647102475166321, 0.2620375156402588, 0.47325223684310913]"
2808,601058.SH,2019-04-03,2.0,0.0,0.0,1.0,0.3402704,0.29088515,0.36884442,2,2,"[0.34027040004730225, 0.29088515043258667, 0.3688444197177887]"
2809,601069.SH,2019-04-03,2.0,0.0,0.0,1.0,0.23697037,0.1505097,0.6125199,2,0,"[0.23697036504745483, 0.15050970017910004, 0.6125199198722839]"
2810,601086.SH,2019-04-03,1.0,0.0,0.0,1.0,0.2556284,0.40519083,0.33918083,1,1,"[0.25562840700149536, 0.4051908254623413, 0.3391808271408081]"
2811,601088.SH,2019-04-03,0.0,0.0,0.0,1.0,0.23138073,0.19224334,0.5763759,2,0,"[0.23138073086738586, 0.19224333763122559, 0.5763759016990662]"
2812,601098.SH,2019-04-03,1.0,0.0,0.0,1.0,0.25888515,0.46598458,0.2751303,1,1,"[0.25888514518737793, 0.465984582901001, 0.2751303017139435]"
2813,601099.SH,2019-04-03,1.0,0.0,0.0,1.0,0.2493116,0.19999884,0.5506895,2,0,"[0.24931159615516663, 0.19999884068965912, 0.5506895184516907]"
2814,601100.SH,2019-04-03,0.0,0.0,0.0,1.0,0.20932923,0.18812044,0.6025503,2,0,"[0.20932923257350922, 0.18812043964862823, 0.6025503277778625]"
2815,601101.SH,2019-04-03,2.0,0.0,0.0,1.0,0.26772714,0.17620967,0.5560632,2,0,"[0.2677271366119385, 0.17620967328548431, 0.556063175201416]"
2816,601106.SH,2019-04-03,2.0,0.0,0.0,1.0,0.26076633,0.24926919,0.48996451,2,0,"[0.26076632738113403, 0.24926918745040894, 0.4899645149707794]"
2817,601107.SH,2019-04-03,2.0,0.0,0.0,1.0,0.22575174,0.1657488,0.60849947,2,0,"[0.22575174272060394, 0.16574880480766296, 0.6084994673728943]"
2818,601108.SH,2019-04-03,1.0,0.0,0.0,1.0,0.29941672,0.42446652,0.27611667,1,0,"[0.299416720867157, 0.4244665205478668, 0.27611666917800903]"
2819,601111.SH,2019-04-03,0.0,0.0,0.0,1.0,0.27968493,0.28002092,0.4402941,2,0,"[0.2796849310398102, 0.28002092242240906, 0.440294086933136]"
2820,601113.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24514751,0.20271832,0.5521342,2,0,"[0.24514751136302948, 0.2027183175086975, 0.5521342158317566]"
2821,601116.SH,2019-04-03,2.0,0.0,0.0,1.0,0.27751094,0.2920985,0.4303906,2,1,"[0.27751094102859497, 0.2920984923839569, 0.4303905963897705]"
2822,601117.SH,2019-04-03,2.0,0.0,0.0,1.0,0.27071306,0.35064313,0.37864384,2,1,"[0.27071306109428406, 0.350643128156662, 0.37864384055137634]"
2823,601118.SH,2019-04-03,2.0,0.0,0.0,1.0,0.2562657,0.21517628,0.528558,2,1,"[0.25626569986343384, 0.2151762843132019, 0.5285580158233643]"
2824,601126.SH,2019-04-03,2.0,0.0,0.0,1.0,0.28259593,0.27679932,0.44060478,2,1,"[0.2825959324836731, 0.2767993211746216, 0.4406047761440277]"
2825,601127.SH,2019-04-03,2.0,0.0,0.0,1.0,0.2228527,0.15552695,0.6216204,2,0,"[0.2228527069091797, 0.15552695095539093, 0.6216204166412354]"
2826,601128.SH,2019-04-03,0.0,0.0,0.0,1.0,0.24441849,0.22218747,0.53339404,2,0,"[0.24441848695278168, 0.22218747437000275, 0.5333940386772156]"
2827,601137.SH,2019-04-03,1.0,0.0,0.0,1.0,0.271563,0.22049412,0.50794286,2,2,"[0.27156299352645874, 0.2204941213130951, 0.5079428553581238]"
2828,601139.SH,2019-04-03,2.0,0.0,0.0,1.0,0.23091787,0.1607191,0.60836303,2,0,"[0.23091787099838257, 0.160719096660614, 0.6083630323410034]"
2829,601155.SH,2019-04-03,2.0,0.0,0.0,1.0,0.22216009,0.3899894,0.38785055,1,0,"[0.22216008603572845, 0.3899894058704376, 0.3878505527973175]"
2830,601158.SH,2019-04-03,2.0,0.0,0.0,1.0,0.23066486,0.16767418,0.6016609,2,0,"[0.23066486418247223, 0.16767418384552002, 0.6016609072685242]"
2831,601163.SH,2019-04-03,2.0,0.0,0.0,1.0,0.2730313,0.28784353,0.4391252,2,1,"[0.2730312943458557, 0.2878435254096985, 0.4391252100467682]"
2832,601166.SH,2019-04-03,0.0,0.0,0.0,1.0,0.25771683,0.22219014,0.520093,2,0,"[0.2577168345451355, 0.22219014167785645, 0.5200930237770081]"
2833,601168.SH,2019-04-03,2.0,0.0,0.0,1.0,0.29416126,0.3089913,0.3968475,2,1,"[0.29416126012802124, 0.30899131298065186, 0.3968474864959717]"
2834,601169.SH,2019-04-03,2.0,0.0,0.0,1.0,0.22485793,0.14904052,0.62610155,2,0,"[0.22485792636871338, 0.14904052019119263, 0.626101553440094]"
2835,601177.SH,2019-04-03,1.0,0.0,0.0,1.0,0.18267493,0.2797357,0.5375893,2,0,"[0.18267492949962616, 0.2797357141971588, 0.5375893115997314]"
2836,601179.SH,2019-04-03,1.0,0.0,0.0,1.0,0.2824442,0.29428864,0.42326725,2,0,"[0.28244420886039734, 0.29428863525390625, 0.4232672452926636]"
2837,601186.SH,2019-04-03,0.0,0.0,0.0,1.0,0.26109806,0.27544054,0.4634614,2,0,"[0.26109805703163147, 0.2754405438899994, 0.46346139907836914]"
2838,601188.SH,2019-04-03,0.0,0.0,0.0,1.0,0.25323695,0.29145533,0.45530763,2,1,"[0.25323694944381714, 0.29145532846450806, 0.45530763268470764]"
2839,601198.SH,2019-04-03,2.0,0.0,0.0,1.0,0.28758737,0.26620063,0.446212,2,0,"[0.28758737444877625, 0.26620063185691833, 0.4462119936943054]"
2840,601199.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24606273,0.1828109,0.57112646,2,0,"[0.2460627257823944, 0.18281090259552002, 0.5711264610290527]"
2841,601200.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24877797,0.18058936,0.57063264,2,0,"[0.24877797067165375, 0.18058936297893524, 0.5706326365470886]"
2842,601208.SH,2019-04-03,2.0,0.0,0.0,1.0,0.23810203,0.17267711,0.5892209,2,0,"[0.2381020337343216, 0.17267711460590363, 0.5892208814620972]"
2843,601211.SH,2019-04-03,2.0,0.0,0.0,1.0,0.27794895,0.24110094,0.48095006,2,0,"[0.27794894576072693, 0.24110093712806702, 0.4809500575065613]"
2844,601212.SH,2019-04-03,1.0,0.0,0.0,1.0,0.2844811,0.25892258,0.4565963,2,2,"[0.28448110818862915, 0.2589225769042969, 0.4565962851047516]"
2845,601216.SH,2019-04-03,0.0,0.0,0.0,1.0,0.26259437,0.23069526,0.5067104,2,0,"[0.2625943720340729, 0.23069526255130768, 0.506710410118103]"
2846,601218.SH,2019-04-03,1.0,0.0,0.0,1.0,0.31055912,0.4457206,0.24372035,1,2,"[0.31055912375450134, 0.4457206130027771, 0.24372035264968872]"
2847,601222.SH,2019-04-03,1.0,0.0,0.0,1.0,0.28103566,0.23176697,0.48719743,2,0,"[0.2810356616973877, 0.2317669689655304, 0.4871974289417267]"
2848,601225.SH,2019-04-03,0.0,0.0,0.0,1.0,0.29229188,0.2397527,0.4679554,2,2,"[0.29229187965393066, 0.23975269496440887, 0.46795541048049927]"
2849,601226.SH,2019-04-03,2.0,0.0,0.0,1.0,0.22023465,0.18265969,0.59710574,2,0,"[0.22023464739322662, 0.18265968561172485, 0.5971057415008545]"
2850,601228.SH,2019-04-03,2.0,0.0,0.0,1.0,0.26307893,0.26061633,0.47630483,2,1,"[0.2630789279937744, 0.26061633229255676, 0.476304829120636]"
2851,601229.SH,2019-04-03,2.0,0.0,0.0,1.0,0.23679985,0.18802199,0.57517815,2,0,"[0.23679985105991364, 0.18802198767662048, 0.5751781463623047]"
2852,601231.SH,2019-04-03,1.0,0.0,0.0,1.0,0.27289975,0.29139638,0.43570384,2,1,"[0.2728997468948364, 0.2913963794708252, 0.435703843832016]"
2853,601233.SH,2019-04-03,0.0,0.0,0.0,1.0,0.28096175,0.39788032,0.32115793,1,0,"[0.2809617519378662, 0.39788031578063965, 0.32115793228149414]"
2854,601238.SH,2019-04-03,0.0,0.0,0.0,1.0,0.28732732,0.32954863,0.3831241,2,1,"[0.2873273193836212, 0.3295486271381378, 0.38312411308288574]"
2855,601258.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24483763,0.22363363,0.5315287,2,0,"[0.24483762681484222, 0.22363363206386566, 0.5315287113189697]"
2856,601288.SH,2019-04-03,0.0,0.0,0.0,1.0,0.21402971,0.14406244,0.6419078,2,0,"[0.2140297144651413, 0.14406244456768036, 0.641907811164856]"
2857,601311.SH,2019-04-03,1.0,0.0,0.0,1.0,0.26983795,0.38483694,0.3453251,1,1,"[0.2698379456996918, 0.38483694195747375, 0.3453251123428345]"
2858,601318.SH,2019-04-03,2.0,0.0,0.0,1.0,0.25925165,0.19409332,0.546655,2,0,"[0.2592516541481018, 0.19409331679344177, 0.546654999256134]"
2859,601326.SH,2019-04-03,1.0,0.0,0.0,1.0,0.25466815,0.39099813,0.3543338,1,1,"[0.25466814637184143, 0.39099812507629395, 0.3543337881565094]"
2860,601328.SH,2019-04-03,2.0,0.0,0.0,1.0,0.21879621,0.1946069,0.58659685,2,0,"[0.21879620850086212, 0.19460690021514893, 0.5865968465805054]"
2861,601333.SH,2019-04-03,0.0,0.0,0.0,1.0,0.24105905,0.20179303,0.557148,2,1,"[0.2410590499639511, 0.20179302990436554, 0.5571479797363281]"
2862,601336.SH,2019-04-03,0.0,0.0,0.0,1.0,0.28303218,0.3086827,0.40828502,2,0,"[0.2830321788787842, 0.30868270993232727, 0.4082850217819214]"
2863,601339.SH,2019-04-03,1.0,0.0,0.0,1.0,0.24591768,0.16299959,0.59108275,2,0,"[0.2459176778793335, 0.16299958527088165, 0.591082751750946]"
2864,601360.SH,2019-04-03,2.0,0.0,0.0,1.0,0.26170847,0.24182825,0.49646327,2,1,"[0.26170846819877625, 0.24182824790477753, 0.49646326899528503]"
2865,601366.SH,2019-04-03,2.0,0.0,0.0,1.0,0.2940408,0.2167399,0.4892193,2,0,"[0.2940407991409302, 0.21673989295959473, 0.4892193078994751]"
2866,601368.SH,2019-04-03,0.0,0.0,0.0,1.0,0.26019326,0.22008394,0.5197228,2,0,"[0.26019325852394104, 0.22008393704891205, 0.5197228193283081]"
2867,601369.SH,2019-04-03,2.0,0.0,0.0,1.0,0.26103956,0.19171008,0.54725033,2,0,"[0.2610395550727844, 0.19171008467674255, 0.5472503304481506]"
2868,601375.SH,2019-04-03,2.0,0.0,0.0,1.0,0.269521,0.2343047,0.49617434,2,0,"[0.26952099800109863, 0.23430469632148743, 0.49617433547973633]"
2869,601377.SH,2019-04-03,0.0,0.0,0.0,1.0,0.28235853,0.28180626,0.43583524,2,0,"[0.2823585271835327, 0.28180626034736633, 0.43583524227142334]"
2870,601388.SH,2019-04-03,2.0,0.0,0.0,1.0,0.28907776,0.26165074,0.44927156,2,1,"[0.2890777587890625, 0.2616507411003113, 0.449271559715271]"
2871,601390.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24241321,0.20599005,0.5515968,2,0,"[0.2424132078886032, 0.2059900462627411, 0.5515968203544617]"
2872,601398.SH,2019-04-03,0.0,0.0,0.0,1.0,0.23250124,0.17817013,0.58932865,2,0,"[0.23250123858451843, 0.1781701296567917, 0.5893286466598511]"
2873,601500.SH,2019-04-03,2.0,0.0,0.0,1.0,0.30517122,0.36682838,0.32800034,1,2,"[0.3051712214946747, 0.36682838201522827, 0.32800033688545227]"
2874,601515.SH,2019-04-03,0.0,0.0,0.0,1.0,0.25568384,0.16974199,0.5745742,2,0,"[0.2556838393211365, 0.16974198818206787, 0.5745741724967957]"
2875,601518.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24787124,0.20284292,0.5492859,2,0,"[0.24787123501300812, 0.20284292101860046, 0.549285888671875]"
2876,601519.SH,2019-04-03,1.0,0.0,0.0,1.0,0.34196413,0.49846017,0.15957572,1,2,"[0.34196412563323975, 0.49846017360687256, 0.1595757156610489]"
2877,601555.SH,2019-04-03,2.0,0.0,0.0,1.0,0.3012446,0.6484916,0.050263796,1,2,"[0.3012445867061615, 0.648491621017456, 0.050263796001672745]"
2878,601566.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24709335,0.17954443,0.57336223,2,0,"[0.2470933496952057, 0.17954443395137787, 0.5733622312545776]"
2879,601567.SH,2019-04-03,2.0,0.0,0.0,1.0,0.23824123,0.19923392,0.56252486,2,0,"[0.23824122548103333, 0.19923391938209534, 0.5625248551368713]"
2880,601579.SH,2019-04-03,2.0,0.0,0.0,1.0,0.2292901,0.16459133,0.6061186,2,0,"[0.22929009795188904, 0.16459132730960846, 0.6061186194419861]"
2881,601588.SH,2019-04-03,0.0,0.0,0.0,1.0,0.26513478,0.19202611,0.5428391,2,0,"[0.2651347815990448, 0.19202610850334167, 0.5428391098976135]"
2882,601595.SH,2019-04-03,1.0,0.0,0.0,1.0,0.24836746,0.19144867,0.5601838,2,0,"[0.24836745858192444, 0.19144867360591888, 0.5601838231086731]"
2883,601599.SH,2019-04-03,0.0,0.0,0.0,1.0,0.26622638,0.24114978,0.49262387,2,0,"[0.2662263810634613, 0.24114978313446045, 0.49262386560440063]"
2884,601600.SH,2019-04-03,0.0,0.0,0.0,1.0,0.29458705,0.23225005,0.47316298,2,0,"[0.29458704590797424, 0.23225004971027374, 0.473162978887558]"
2885,601601.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24674797,0.19607599,0.55717605,2,0,"[0.2467479705810547, 0.19607599079608917, 0.5571760535240173]"
2886,601607.SH,2019-04-03,0.0,0.0,0.0,1.0,0.24040774,0.20366406,0.5559282,2,0,"[0.24040773510932922, 0.20366406440734863, 0.5559281706809998]"
2887,601608.SH,2019-04-03,1.0,0.0,0.0,1.0,0.2640467,0.29498106,0.44097224,2,0,"[0.26404669880867004, 0.29498106241226196, 0.440972238779068]"
2888,601611.SH,2019-04-03,2.0,0.0,0.0,1.0,0.30690438,0.32493317,0.36816248,2,2,"[0.3069043755531311, 0.32493317127227783, 0.36816248297691345]"
2889,601616.SH,2019-04-03,0.0,0.0,0.0,1.0,0.25227904,0.20751964,0.5402013,2,0,"[0.25227904319763184, 0.20751963555812836, 0.5402013063430786]"
2890,601618.SH,2019-04-03,2.0,0.0,0.0,1.0,0.25730604,0.19916059,0.54353344,2,0,"[0.2573060393333435, 0.1991605907678604, 0.543533444404602]"
2891,601619.SH,2019-04-03,1.0,0.0,0.0,1.0,0.27905264,0.27115148,0.44979584,2,2,"[0.27905264496803284, 0.27115148305892944, 0.44979584217071533]"
2892,601628.SH,2019-04-03,0.0,0.0,0.0,1.0,0.25720724,0.22493269,0.51786005,2,0,"[0.2572072446346283, 0.2249326854944229, 0.5178600549697876]"
2893,601633.SH,2019-04-03,0.0,0.0,0.0,1.0,0.36560136,0.50965756,0.12474099,1,2,"[0.3656013607978821, 0.5096575617790222, 0.12474098801612854]"
2894,601636.SH,2019-04-03,2.0,0.0,0.0,1.0,0.30537847,0.40217897,0.29244253,1,2,"[0.3053784668445587, 0.40217897295951843, 0.29244253039360046]"
2895,601666.SH,2019-04-03,0.0,0.0,0.0,1.0,0.27586022,0.21589854,0.5082412,2,0,"[0.2758602201938629, 0.2158985435962677, 0.5082411766052246]"
2896,601668.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24935584,0.20181012,0.548834,2,0,"[0.24935583770275116, 0.20181012153625488, 0.5488340258598328]"
2897,601669.SH,2019-04-03,2.0,0.0,0.0,1.0,0.25282428,0.2387851,0.5083906,2,0,"[0.2528242766857147, 0.23878510296344757, 0.5083906054496765]"
2898,601677.SH,2019-04-03,0.0,0.0,0.0,1.0,0.25173375,0.20024313,0.5480231,2,0,"[0.2517337501049042, 0.20024313032627106, 0.5480231046676636]"
2899,601678.SH,2019-04-03,0.0,0.0,0.0,1.0,0.29804465,0.48790675,0.21404867,1,1,"[0.2980446517467499, 0.4879067540168762, 0.21404866874217987]"
2900,601688.SH,2019-04-03,0.0,0.0,0.0,1.0,0.2664787,0.2698889,0.46363238,2,0,"[0.26647868752479553, 0.26988890767097473, 0.46363237500190735]"
2901,601689.SH,2019-04-03,2.0,0.0,0.0,1.0,0.26573768,0.28174588,0.4525164,2,1,"[0.2657376825809479, 0.28174588084220886, 0.4525164067745209]"
2902,601699.SH,2019-04-03,0.0,0.0,0.0,1.0,0.27134758,0.22301388,0.5056385,2,0,"[0.2713475823402405, 0.22301387786865234, 0.5056384801864624]"
2903,601700.SH,2019-04-03,1.0,0.0,0.0,1.0,0.25518993,0.5599581,0.18485191,1,2,"[0.2551899254322052, 0.5599581003189087, 0.18485191464424133]"
2904,601717.SH,2019-04-03,2.0,0.0,0.0,1.0,0.25033423,0.19194947,0.5577163,2,0,"[0.250334233045578, 0.19194947183132172, 0.5577163100242615]"
2905,601718.SH,2019-04-03,2.0,0.0,0.0,1.0,0.23039196,0.275249,0.49435908,2,0,"[0.2303919643163681, 0.27524900436401367, 0.4943590760231018]"
2906,601727.SH,2019-04-03,2.0,0.0,0.0,1.0,0.25413808,0.22186218,0.52399975,2,0,"[0.2541380822658539, 0.22186218202114105, 0.5239997506141663]"
2907,601766.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24692577,0.22312263,0.5299516,2,1,"[0.24692577123641968, 0.22312262654304504, 0.5299515724182129]"
2908,601777.SH,2019-04-03,2.0,1.4548172e-33,0.0,1.0,0.27271605,0.21206939,0.5152145,2,0,"[0.27271604537963867, 0.21206939220428467, 0.5152145028114319]"
2909,601788.SH,2019-04-03,0.0,0.0,0.0,1.0,0.26922,0.2695084,0.4612716,2,0,"[0.2692199945449829, 0.26950839161872864, 0.46127161383628845]"
2910,601789.SH,2019-04-03,1.0,0.0,0.0,1.0,0.2524098,0.22022237,0.5273679,2,0,"[0.25240978598594666, 0.2202223688364029, 0.527367889881134]"
2911,601799.SH,2019-04-03,0.0,0.0,0.0,1.0,0.2516272,0.24999201,0.4983808,2,1,"[0.25162720680236816, 0.2499920129776001, 0.4983808100223541]"
2912,601800.SH,2019-04-03,0.0,0.0,0.0,1.0,0.2605151,0.42882353,0.31066132,1,1,"[0.26051509380340576, 0.4288235306739807, 0.31066131591796875]"
2913,601801.SH,2019-04-03,2.0,0.0,0.0,1.0,0.26618284,0.25557366,0.47824344,2,0,"[0.2661828398704529, 0.25557366013526917, 0.4782434403896332]"
2914,601808.SH,2019-04-03,2.0,0.0,0.0,1.0,0.27215695,0.26602745,0.4618156,2,1,"[0.2721569538116455, 0.26602745056152344, 0.46181559562683105]"
2915,601811.SH,2019-04-03,2.0,0.0,0.0,1.0,0.23215014,0.25654453,0.51130533,2,0,"[0.232150137424469, 0.2565445303916931, 0.5113053321838379]"
2916,601818.SH,2019-04-03,0.0,0.0,0.0,1.0,0.22696938,0.16270636,0.6103242,2,0,"[0.226969376206398, 0.16270636022090912, 0.6103242039680481]"
2917,601828.SH,2019-04-03,2.0,0.0,0.0,1.0,0.26749405,0.22473028,0.50777566,2,0,"[0.2674940526485443, 0.22473028302192688, 0.5077756643295288]"
2918,601838.SH,2019-04-03,0.0,0.0,0.0,1.0,0.22842295,0.1807329,0.5908441,2,0,"[0.22842295467853546, 0.18073290586471558, 0.5908440947532654]"
2919,601857.SH,2019-04-03,2.0,0.0,0.0,1.0,0.22927329,0.1518427,0.61888397,2,0,"[0.22927328944206238, 0.15184269845485687, 0.6188839673995972]"
2920,601858.SH,2019-04-03,0.0,0.0,0.0,1.0,0.26079062,0.5143807,0.22482872,1,1,"[0.26079061627388, 0.514380693435669, 0.22482872009277344]"
2921,601866.SH,2019-04-03,0.0,0.0,0.0,1.0,0.24446121,0.639483,0.11605587,1,1,"[0.24446120858192444, 0.6394829750061035, 0.11605586856603622]"
2922,601872.SH,2019-04-03,1.0,0.0,0.0,1.0,0.27216303,0.5963593,0.13147761,1,1,"[0.2721630334854126, 0.5963593125343323, 0.13147760927677155]"
2923,601877.SH,2019-04-03,2.0,0.0,0.0,1.0,0.27129522,0.2640142,0.4646905,2,1,"[0.2712952196598053, 0.26401421427726746, 0.46469050645828247]"
2924,601878.SH,2019-04-03,1.0,0.0,0.0,1.0,0.30736953,0.5324067,0.16022375,1,0,"[0.30736953020095825, 0.5324066877365112, 0.16022375226020813]"
2925,601880.SH,2019-04-03,2.0,0.0,0.0,1.0,0.23739405,0.17762181,0.5849841,2,0,"[0.2373940497636795, 0.17762181162834167, 0.5849841237068176]"
2926,601881.SH,2019-04-03,0.0,0.0,0.0,1.0,0.23773001,0.72189814,0.040371805,1,1,"[0.237730011343956, 0.7218981385231018, 0.04037180542945862]"
2927,601882.SH,2019-04-03,2.0,0.0,0.0,1.0,0.23982103,0.30079395,0.45938504,2,0,"[0.23982103168964386, 0.30079394578933716, 0.4593850374221802]"
2928,601886.SH,2019-04-03,2.0,0.0,0.0,1.0,0.22361584,0.15260562,0.6237785,2,0,"[0.2236158400774002, 0.15260562300682068, 0.6237785220146179]"
2929,601888.SH,2019-04-03,0.0,0.0,0.0,1.0,0.24222143,0.16450208,0.5932765,2,0,"[0.2422214299440384, 0.1645020842552185, 0.5932765007019043]"
2930,601890.SH,2019-04-03,1.0,0.0,0.0,1.0,0.23279871,0.68921435,0.07798687,1,2,"[0.2327987104654312, 0.6892143487930298, 0.07798687368631363]"
2931,601898.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24460855,0.17555499,0.5798364,2,0,"[0.2446085512638092, 0.17555499076843262, 0.5798364281654358]"
2932,601899.SH,2019-04-03,2.0,0.0,0.0,1.0,0.26176593,0.24343723,0.49479675,2,1,"[0.2617659270763397, 0.24343723058700562, 0.4947967529296875]"
2933,601900.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24384382,0.16915172,0.5870044,2,0,"[0.24384382367134094, 0.16915172338485718, 0.5870044231414795]"
2934,601901.SH,2019-04-03,0.0,0.0,0.0,1.0,0.24190876,0.21666795,0.5414233,2,0,"[0.24190875887870789, 0.21666795015335083, 0.5414233207702637]"
2935,601908.SH,2019-04-03,0.0,0.0,0.0,1.0,0.2879995,0.2509794,0.46102104,2,0,"[0.2879995107650757, 0.25097939372062683, 0.4610210359096527]"
2936,601918.SH,2019-04-03,2.0,0.0,0.0,1.0,0.24319522,0.17805965,0.5787451,2,0,"[0.24319522082805634, 0.1780596524477005, 0.5787451267242432]"
2937,601919.SH,2019-04-03,0.0,0.0,0.0,1.0,0.22937123,0.6815792,0.089049526,1,1,"[0.22937123477458954, 0.6815791726112366, 0.08904952555894852]"
